answer,assessment_stage,audio_file,block_index,chance_level,difficulty,downex,item_uid,required_selections,response_alternatives,time_limit,trial_type
bn12-000,test_response,mental-rotation-prompt1,3,0.5,20.658165,False,,,"bn12-000,bp12-000",5000,3D
ap2-000,test_response,mental-rotation-prompt1,3,0.5,6.575195472,False,mrot_3d_shape_120,,"ap2-000,an2-000",5000,3D
P1p-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.875,False,,,"P1p-000-silh,P1n-000-silh",5000,
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-0.4311973047,False,mrot_2d_rabbit_080,,"Rp-000-silh,Rn-000-silh",5000,2D
P2p-000-silh,test_response,mental-rotation-prompt1,2,0.5,4.125,False,,,"P2p-000-silh,P2n-000-silh",5000,
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.767337738,False,mrot_2d_rabbit_160,,"Rp-000-silh,Rn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.868868122,False,mrot_2d_rabbit_160,,"Rp-000-silh,Rn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.501636235,False,mrot_2d_rabbit_080,,"Rp-000-silh,Rn-000-silh",5000,2D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-1.9287776,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
bp15-000,test_response,mental-rotation-prompt1,3,0.5,6.6889763,False,,,"bn15-000,bp15-000",5000,3D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-3.7729938,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
an11-000,test_response,mental-rotation-prompt1,3,0.5,7.008367073,False,mrot_3d_shape_120,,"an11-000,ap11-000",5000,3D
bn12-000,test_response,mental-rotation-prompt1,3,0.5,8.245619818,False,mrot_3d_shape_080,,"bn12-000,bp12-000",5000,3D
an1-000,test_response,mental-rotation-prompt1,3,0.5,4.551854064,False,mrot_3d_shape_120,,"ap1-000,an1-000",5000,3D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-3.772993789,False,mrot_2d_rabbit_040,,"Rp-000-silh,Rn-000-silh",5000,2D
bp1-000,test_response,mental-rotation-prompt1,3,0.5,3.596369187,False,mrot_3d_shape_040,,"bn1-000,bp1-000",5000,3D
bn1-000,test_response,mental-rotation-prompt1,3,0.5,5.04377455,False,,,"bn1-000,bp1-000",5000,3D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.709860344,False,mrot_2d_duck_160,,"Dp-000-silh,Dn-000-silh",5000,2D
P2n-000-silh,test_response,mental-rotation-prompt1,2,0.5,4.625,False,,,"P2p-000-silh,P2n-000-silh",5000,
Rn-000-silh,practice_response,mental-rotation-prompt2,1,0.5,,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.645080401,False,mrot_2d_duck_160,,"Dp-000-silh,Dn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.3318778561,False,mrot_2d_duck_040,,"Dp-000-silh,Dn-000-silh",5000,2D
P2p-000-silh,test_response,mental-rotation-prompt1,2,0.5,4.25,False,,,"P2p-000-silh,P2n-000-silh",5000,
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,3.010417442,False,mrot_2d_duck_160,,"Dp-000-silh,Dn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.247897058,False,mrot_2d_rabbit_120,,"Rp-000-silh,Rn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.50163624,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,3.322498825,False,mrot_2d_rabbit_160,,"Rp-000-silh,Rn-000-silh",5000,2D
P1p-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.25,False,,,"P1p-000-silh,P1n-000-silh",5000,
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.50347869,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.4953734321,False,mrot_2d_duck_120,,"Dp-000-silh,Dn-000-silh",5000,2D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-3.014423659,False,mrot_2d_rabbit_020,,"Rp-000-silh,Rn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.23191247,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.44120387,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
P2n-000-silh,test_response,mental-rotation-prompt1,2,0.5,4.5,False,,,"P2p-000-silh,P2n-000-silh",5000,
an6-000,test_response,mental-rotation-prompt1,3,0.5,3.90713826,False,,,"an6-000,ap6-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.01378503,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.65330968,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
ap10-000,test_response,mental-rotation-prompt1,3,0.5,5.08358109,False,,,"an10-000,ap10-000",5000,3D
ap2-000,test_response,mental-rotation-prompt1,3,0.5,6.57519547,False,,,"ap2-000,an2-000",5000,3D
bn15-000,test_response,mental-rotation-prompt1,3,0.5,7.853395203,False,mrot_3d_shape_120,,"bn15-000,bp15-000",5000,3D
ap6-000,test_response,mental-rotation-prompt1,3,0.5,5.498211021,False,mrot_3d_shape_080,,"an6-000,ap6-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.610506496,False,mrot_2d_duck_120,,"Dp-000-silh,Dn-000-silh",5000,2D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.503478691,False,mrot_2d_duck_160,,"Dp-000-silh,Dn-000-silh",5000,2D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.225034777,False,mrot_2d_rabbit_160,,"Rp-000-silh,Rn-000-silh",5000,2D
P1n-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.625,False,,,"P1p-000-silh,P1n-000-silh",5000,
P2p-000-silh,test_response,mental-rotation-prompt1,2,0.5,4.375,False,,,"P2p-000-silh,P2n-000-silh",5000,
bn14-000,test_response,mental-rotation-prompt1,3,0.5,5.380188928,False,mrot_3d_shape_040,,"bp14-000,bn14-000",5000,3D
an17-000,test_response,mental-rotation-prompt1,3,0.5,4.213370623,False,mrot_3d_shape_040,,"an17-000,ap17-000",5000,3D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,-1.0943556,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
P1p-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.625,False,,,"P1p-000-silh,P1n-000-silh",5000,
an2-000,test_response,mental-rotation-prompt1,3,0.5,5.1520366,False,,,"ap2-000,an2-000",5000,3D
P1n-000-silh,test_response,mental-rotation-prompt1,2,0.5,4,False,,,"P1p-000-silh,P1n-000-silh",5000,
bp1-000,test_response,mental-rotation-prompt1,3,0.5,3.59636919,False,,,"bn1-000,bp1-000",5000,3D
bp8-000,test_response,mental-rotation-prompt1,3,0.5,4.268576811,False,mrot_3d_shape_080,,"bp8-000,bn8-000",5000,3D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,-0.5595142,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.49537343,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
P1n-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.25,False,,,"P1p-000-silh,P1n-000-silh",5000,
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-1.928777582,False,mrot_2d_rabbit_080,,"Rp-000-silh,Rn-000-silh",5000,2D
bp12-000,test_response,mental-rotation-prompt1,3,0.5,5.985152244,False,mrot_3d_shape_040,,"bn12-000,bp12-000",5000,3D
bn12-000,test_response,mental-rotation-prompt1,3,0.5,8.24561982,False,,,"bn12-000,bp12-000",5000,3D
P1n-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.75,False,,,"P1p-000-silh,P1n-000-silh",5000,
bn5-000,test_response,mental-rotation-prompt1,3,0.5,5.325231676,False,mrot_3d_shape_120,,"bn5-000,bp5-000",5000,3D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.45706103,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,-3.1819378,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
an6-000,test_response,mental-rotation-prompt1,3,0.5,3.907138255,False,mrot_3d_shape_040,,"an6-000,ap6-000",5000,3D
an11-000,test_response,mental-rotation-prompt1,3,0.5,7.00836707,False,,,"an11-000,ap11-000",5000,3D
an2-000,test_response,mental-rotation-prompt1,3,0.5,5.152036602,False,mrot_3d_shape_080,,"ap2-000,an2-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.99691686,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.6666919649,False,mrot_2d_duck_120,,"Dp-000-silh,Dn-000-silh",5000,2D
Rn-000-silh,practice_response,mental-rotation-prompt2,1,0.5,,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.2319124725,False,mrot_2d_duck_080,,"Dp-000-silh,Dn-000-silh",5000,2D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-3.0144237,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
an11-000,test_response,mental-rotation-prompt1,3,0.5,4.206304063,False,mrot_3d_shape_040,,"an11-000,ap11-000",5000,3D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,-0.5595142097,False,mrot_2d_rabbit_040,,"Rp-000-silh,Rn-000-silh",5000,2D
bn15-000,test_response,mental-rotation-prompt1,3,0.5,7.8533952,False,,,"bn15-000,bp15-000",5000,3D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,3.322498825,False,mrot_2d_rabbit_160,,"Rp-000-silh,Rn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,-3.369289518,False,mrot_2d_rabbit_040,,"Rp-000-silh,Rn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.70986034,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.66669196,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
bn5-000,test_response,mental-rotation-prompt1,3,0.5,5.32523168,False,,,"bn5-000,bp5-000",5000,3D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.32706179,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.49537343,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.24789706,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
bn6-000,test_response,mental-rotation-prompt1,3,0.5,4.966424625,False,mrot_3d_shape_080,,"bn6-000,bp6-000",5000,3D
an17-000,test_response,mental-rotation-prompt1,3,0.5,4.21337062,False,,,"an17-000,ap17-000",5000,3D
ap1-000,test_response,mental-rotation-prompt1,3,0.5,2.64894498,False,,,"ap1-000,an1-000",5000,3D
ap17-000,test_response,mental-rotation-prompt1,3,0.5,5.425436411,False,mrot_3d_shape_120,,"an17-000,ap17-000",5000,3D
bp15-000,test_response,mental-rotation-prompt1,3,0.5,,False,mrot_3d_shape_040,,"bn15-000,bp15-000",5000,3D
ap1-000,test_response,mental-rotation-prompt1,3,0.5,4.665080239,False,mrot_3d_shape_080,,"ap1-000,an1-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.6450804,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.767337738,False,mrot_2d_rabbit_160,,"Rp-000-silh,Rn-000-silh",5000,2D
bp8-000,test_response,mental-rotation-prompt1,3,0.5,4.26857681,False,,,"bp8-000,bn8-000",5000,3D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,-3.18193782,False,mrot_2d_rabbit_020,,"Rp-000-silh,Rn-000-silh",5000,2D
P1p-000-silh,test_response,mental-rotation-prompt1,2,0.5,4,False,,,"P1p-000-silh,P1n-000-silh",5000,
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.24789706,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.41817389,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
bn14-000,test_response,mental-rotation-prompt1,3,0.5,4.72853911,False,,,"bp14-000,bn14-000",5000,3D
bp12-000,test_response,mental-rotation-prompt1,3,0.5,5.98515224,False,,,"bn12-000,bp12-000",5000,3D
ap13-000,test_response,mental-rotation-prompt1,3,0.5,5.138278913,False,mrot_3d_shape_120,,"an13-000,ap13-000",5000,3D
ap10-000,test_response,mental-rotation-prompt1,3,0.5,4.039703379,False,mrot_3d_shape_040,,"an10-000,ap10-000",5000,3D
ap10-000,test_response,mental-rotation-prompt1,3,0.5,4.03970338,False,,,"an10-000,ap10-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.4953734321,False,mrot_2d_duck_120,,"Dp-000-silh,Dn-000-silh",5000,2D
P1n-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.5,False,,,"P1p-000-silh,P1n-000-silh",5000,
bp6-000,test_response,mental-rotation-prompt1,3,0.5,4.92173273,False,,,"bn6-000,bp6-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.6105065,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
bp6-000,test_response,mental-rotation-prompt1,3,0.5,4.921732734,False,mrot_3d_shape_120,,"bn6-000,bp6-000",5000,3D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.86886812,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
bp15-000,test_response,mental-rotation-prompt1,3,0.5,,False,,,"bn15-000,bp15-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-7.1,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.3270617888,False,mrot_2d_duck_080,,"Dp-000-silh,Dn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.6666919649,False,mrot_2d_duck_120,,"Dp-000-silh,Dn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.2319124725,False,mrot_2d_duck_080,,"Dp-000-silh,Dn-000-silh",5000,2D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.6450804,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
an11-000,test_response,mental-rotation-prompt1,3,0.5,23.4832888,False,,,"an11-000,ap11-000",5000,3D
Rp-000-silh,practice_response,mental-rotation-prompt1,1,0.5,,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
ap6-000,test_response,mental-rotation-prompt1,3,0.5,5.49821102,False,,,"an6-000,ap6-000",5000,3D
an2-000,test_response,mental-rotation-prompt1,3,0.5,4.573810111,False,mrot_3d_shape_040,,"ap2-000,an2-000",5000,3D
bn1-000,test_response,mental-rotation-prompt1,3,0.5,5.043774552,False,mrot_3d_shape_080,,"bn1-000,bp1-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,-7.1,False,mrot_2d_duck_080,,"Dp-000-silh,Dn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.66669196,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
an11-000,test_response,mental-rotation-prompt1,3,0.5,23.48328875,False,mrot_3d_shape_080,,"an11-000,ap11-000",5000,3D
P2p-000-silh,test_response,mental-rotation-prompt1,2,0.5,4.75,False,,,"P2p-000-silh,P2n-000-silh",5000,
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.41699675,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
bn14-000,test_response,mental-rotation-prompt1,3,0.5,4.728539105,False,mrot_3d_shape_080,,"bp14-000,bn14-000",5000,3D
P1p-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.5,False,,,"P1p-000-silh,P1n-000-silh",5000,
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,3.32249883,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.021258159,False,mrot_2d_rabbit_120,,"Rp-000-silh,Rn-000-silh",5000,2D
ap1-000,practice_response,mental-rotation-prompt2,2,0.5,,False,,,"ap1-000,an1-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.013785031,False,mrot_2d_duck_040,,"Dp-000-silh,Dn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,3.01041744,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.503478691,False,mrot_2d_duck_160,,"Dp-000-silh,Dn-000-silh",5000,2D
ap17-000,test_response,mental-rotation-prompt1,3,0.5,4.81830704,False,,,"an17-000,ap17-000",5000,3D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.02125816,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
an11-000,test_response,mental-rotation-prompt1,3,0.5,4.20630406,False,,,"an11-000,ap11-000",5000,3D
bn8-000,test_response,mental-rotation-prompt1,3,0.5,5.43506655,False,,,"bp8-000,bn8-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.4169967517,False,mrot_2d_duck_040,,"Dp-000-silh,Dn-000-silh",5000,2D
P2n-000-silh,test_response,mental-rotation-prompt1,2,0.5,4.125,False,,,"P2p-000-silh,P2n-000-silh",5000,
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.86886812,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.709860344,False,mrot_2d_duck_160,,"Dp-000-silh,Dn-000-silh",5000,2D
ap17-000,test_response,mental-rotation-prompt1,3,0.5,4.818307043,False,mrot_3d_shape_080,,"an17-000,ap17-000",5000,3D
ap13-000,test_response,mental-rotation-prompt1,3,0.5,5.13827891,False,,,"an13-000,ap13-000",5000,3D
Dp-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.9969168594,False,mrot_2d_duck_080,,"Dp-000-silh,Dn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.653309681,False,mrot_2d_rabbit_080,,"Rp-000-silh,Rn-000-silh",5000,2D
P1n-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.375,False,,,"P1p-000-silh,P1n-000-silh",5000,
ap1-000,test_response,mental-rotation-prompt1,3,0.5,4.66508024,False,,,"ap1-000,an1-000",5000,3D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.76733774,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
bp15-000,test_response,mental-rotation-prompt1,3,0.5,6.688976295,False,mrot_3d_shape_080,,"bn15-000,bp15-000",5000,3D
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.02125816,False,,,"Rp-000-silh,Rn-000-silh",5000,2D
P2n-000-silh,test_response,mental-rotation-prompt1,2,0.5,4.375,False,,,"P2p-000-silh,P2n-000-silh",5000,
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.021258159,False,mrot_2d_rabbit_120,,"Rp-000-silh,Rn-000-silh",5000,2D
Dn-000-silh,test_response,mental-rotation-prompt1,1,0.5,0.23191247,False,,,"Dp-000-silh,Dn-000-silh",5000,2D
P1n-000-silh,test_response,mental-rotation-prompt1,2,0.5,3.875,False,,,"P1p-000-silh,P1n-000-silh",5000,
Rp-000-silh,test_response,mental-rotation-prompt1,1,0.5,1.349151499,False,mrot_2d_rabbit_120,,"Rp-000-silh,Rn-000-silh",5000,2D
Rn-000-silh,test_response,mental-rotation-prompt1,1,0.5,2.868868122,False,mrot_2d_rabbit_160,,"Rp-000-silh,Rn-000-silh",5000,2D
