answer,assessment_stage,audio_file,block_index,chance_level,difficulty,downex,item_uid,required_selections,response_alternatives,time_limit,trial_type
45-horse-chase-girl,test_response,trog-item-45,,0.25,-2.369474041,False,trog_revpassive_girl_chased_horse,,"45-girl-ride-horse,45-girl-chase-horse,45-horse-chase-dog",,reversible passive
28-elephant-carries-them,test_response,trog-item-28,,0.25,-2.663359415,False,trog_pluralpronoun_elephant_carry_them,,"28-woman-carries-babies,28-boy-rides-elephant,28-run-from-elephant",,singular/plural personal pronoun
13-boy-running,test_response,trog-item-13,,0.25,-3.625431352,False,trog_2combo_boy_run,,"13-cat-sitting,13-cow-walking,13-person-sitting",,two element combination
90-they-play-soccer,test_response,trog-item-90,,0.25,-2.60902,False,trog_disjunctive_he_like_however_choose,,"90-they-swim,90-he-swims,90-he-plays-soccer",,disjunctive
98-not-eat-not-swing,test_response,trog-item-98,,0.25,,False,trog_conjcoord_monkey_eat_nor_swing,,"98-eat-and-swing,98-eat-not-swing,98-swing-not-eat",,advanced conjunction coordinating
18-dog-not-drinking,test_response,trog-item-18,,0.25,-3.320136478,False,trog_negative_dog_not_drink,,"18-dog-drinking,18-baby-sitting,18-girl-standing",,negative
42-box-bigger-cup,test_response,trog-item-42,,0.25,-1.37256142,False,trog_comparative_box_bigger_cup,,"42-box-bigger-ball,42-apple-cup-same,42-box-cup-same",,comparative/absolute
84-keys-under-couch-pillows,test_response,trog-item-84,,0.25,7.658442058,False,trog_prepphrase_he_find_under_couch,,"84-keys-under-couch-no-pillows,84-keys-on-couch,84-keys-on-couch-pillows",,prepositional phrase
41-fork-short-pencil,test_response,trog-item-41,,0.25,-2.212058076,False,trog_comparative_fork_longer_pencil,,"41-fork-long-pencil,41-flower-short-pencil,41-fork-spoon",,comparative/absolute
78-white-cow-chase-black-cat,test_response,trog-item-78,,0.25,-1.059206631,False,trog_embedding_cat_cow_chase_black,,"78-white-cat-chase-black-cow,78-black-cat-chase-white-cow,78-black-cow-chase-white-cat",,embedded sentence
89-hoodie-island,test_response,trog-item-89,,0.25,,False,trog_disjunctive_although_hot_i_wear,,"89-hoodie-snow,89-island,89-snow",,disjunctive
50-pencil-on-box,test_response,trog-item-50,,0.25,-1.1903348,False,trog_inon_pencil_on_box,,"50-pencil-under-box,50-pencil-in-box,50-pencil-beside-box",,in and on
14-big-cup,test_response,trog-item-14,,0.25,-3.357088947,False,trog_2combo_big_cup,,"14-blue-box,14-pink-cup,14-purple-box",,two element combination
62-green-comb-below-spoon,test_response,trog-item-62,,0.25,-1.99807994,False,trog_abovebelow_comb_below_spoon,,"62-yellow-comb-beside-spoon,62-yellow-comb-above-spoon,62-red-comb-beside-spoon",,above and below
85-gardener-flower-hat-on,test_response,trog-item-85,,0.25,-1.280546,False,trog_depclause_she_gardener_wear_hat_flower,,"85-gardener-hat,85-gardener-flower-hat-off,85-gardener-flower-hat-off2",,dependent clause
2-bird,test_response,trog-item-2,,0.25,,False,trog_noun_bird,,"2-chair,2-hat,2-woman",,noun
19-girl-not-jumping,test_response,trog-item-19,,0.25,-3.190306605,False,trog_negative_girl_not_jump,,"19-cat-sitting,19-girl-jumping,19-horse-standing",,negative
88-play-guitar-dance,test_response,trog-item-88,,0.25,-1.281514,False,trog_conditional_we_dance_if_music_play,,"88-play-guitars-dance,88-carry-guitar-guy-dances,88-carry-guitar-dance",,conditional
49-cup-in-box,test_response,trog-item-49,,0.25,-2.643544633,False,trog_inon_cup_in_box,,"49-cup-on-box,49-box-in-cup,49-cup-beside-box",,in and on
22-girl-on-table,test_response,trog-item-22,,0.25,-3.312828442,False,trog_3combo_girl_sit_table,,"22-cat-on-table,22-girl-at-table,22-girl-squatting",,three element combination
21-boy-jump-box,test_response,trog-item-21,,0.25,-3.437028361,False,trog_3combo_boy_jump_box,,"21-boy-hold-box,21-boy-run,21-horse-jump-box",,three element combination
71-yellow-square-in-star,test_response,trog-item-71,,0.25,-2.103510367,False,trog_relclause_square_in_star_that_blue,,"71-star-in-blue-square,71-blue-star-in-square,71-blue-square-in-star",,relative clause
30-boy-chases-sheep,test_response,trog-item-30,,0.25,-2.903149257,False,trog_revactive_boy_chase_sheep,,"30-sheep-chases-man,30-boy-chases-ball,30-dog-chases-sheep",,reversible active
60-sitting-boy,test_response,trog-item-60,,0.25,-0.3128566147,False,trog_xnoty_boy_sit_not_eat,,"60-sitting-person-banana,60-standing-woman,60-standing-man-banana",,X but not Y
66-big-blue-box,test_response,trog-item-66,,0.25,-0.7429656188,False,trog_notonly_box_notonly_big_blue,,"66-big-pink-box,66-small-blue-box,66-small-pink-box",,not only X but also Y
6-picking,test_response,trog-item-6,,0.25,-2.965303515,False,trog_verb_picking,,"6-running,6-climbing,6-standing",,verb
95-boy-chase-large-dog,test_response,trog-item-95,,0.25,,False,trog_relclause_person_chase_dog_that_big,,"95-boy-chase-small-dog,95-large-dog-chase-boy,95-small-dog-chase-boy",,relative clause
26-2-girls-face-cow,test_response,trog-item-26,,0.25,-2.511346058,False,trog_pluralpronoun_cow_look_them,,"26-girl-faces-cow,26-two-boys-ride-cow,26-two-people-look-at-butterfly",,singular/plural personal pronoun
32-cow-pushes-woman,test_response,trog-item-32,,0.25,-3.573687106,False,trog_revactive_cow_push_lady,,"32-girl-pushes-woman,32-girl-feeds-cow,32-girl-pushes-cow",,reversible active
51-circle-in-star,test_response,trog-item-51,,0.25,-0.4524742355,False,trog_inon_circle_in_star,,"51-star-in-circle,51-circle-beside-star,51-star-below-circle",,in and on
3-comb,test_response,trog-item-3,,0.25,,False,trog_noun_comb,,"3-man,3-table,3-wall",,noun
39-boys-pick-apples,test_response,trog-item-39,,0.25,-1.61847,False,trog_pluralmorph_boys_pick_apples,,"39-boy-picks-apples,39-they-pick-flowers,39-they-eat-apples",,singular/plural noun inflection
54-blue-pencil-on-boot,test_response,trog-item-54,,0.25,-1.270790413,False,trog_postmod_pencil_on_shoe_blue,,"54-yellow-pencil-on-boot,54-boot-on-blue-pencil,54-boot-on-yellow-pencil",,postmodified subject
97-train-on-rug,test_response,trog-item-97,,0.25,,False,trog_conjcoord_kid_clean_but_forget,,"97-empty-rug,97-empty-shelf,97-train-on-shelf",,advanced conjunction coordinating
91-throws-plane-reads,test_response,trog-item-91,,0.25,,False,trog_disjunctive_despite_noise_she_focus,,"91-read-write,91-they-write,91-throws-plane-writes",,disjunctive
82-notebook-tree,test_response,trog-item-82,,0.25,2.109663439,False,trog_temporal_student_open_notebook_draw_tree,,"82-paper-tree,82-notebook-writing,82-desk",,temporal
56-yellow-circle-in-star,test_response,trog-item-56,,0.25,-1.264434375,False,trog_postmod_circle_in_star_yellow,,"56-green-star-below-circle,56-yellow-star-in-circle,56-star-beside-circle",,postmodified subject
15-dog-sitting,test_response,trog-item-15,,0.25,-3.546466713,False,trog_2combo_dog_sit,,"15-dog-eating,15-girl-sitting,15-girl-skipping",,two element combination
25-2-girls-on-table,test_response,trog-item-25,,0.25,-3.035292763,False,trog_pluralpronoun_they_sit_table,,"25-2-people-draw-on-table,25-2-people-on-carpet,25-boy-on-table",,singular/plural personal pronoun
20-dog-standing,test_response,trog-item-20,,0.25,-3.107114053,False,trog_negative_dog_not_sit,,"20-dog-sitting,20-girl-standing,20-man-standing",,negative
7-sitting,test_response,trog-item-7,,0.25,-3.73253589,False,trog_verb_sitting,,"7-holding,7-jumping,7-pushing",,verb
31-man-chases-dog,test_response,trog-item-31,,0.25,-2.986863458,False,trog_revactive_man_chase_dog,,"31-man-chases-cart,31-girl-pets-dog,31-dog-chases-boy",,reversible active
24-woman-carry-bag,test_response,trog-item-24,,0.25,-2.892620533,False,trog_3combo_woman_carry_bag,,"24-woman-carry-chair,24-dog-carry-bag,24-woman-drop-bag",,three element combination
101-whale-between-fish-turtle,test_response,trog-item-101,,0.25,,False,trog_preploc_fish_swim_beneath_whale,,"101-whale-above-fish-turtle,101-whale-behind-fish-turtle,101-whale-below-fish-turtle",,advanced preposition location
52-fork-on-boot,test_response,trog-item-52,,0.25,-0.7370768046,False,trog_inon_fork_on_shoe,,"52-fork-beside-boot,52-fork-in-boot,52-fork-under-boot",,in and on
77-pencil-on-red-book,test_response,trog-item-77,,0.25,-1.527960091,False,trog_embedding_book_pencil_on_red,,"77-red-book-on-pencil,77-yellow-book-on-pencil,77-pencil-on-yellow-book",,embedded sentence
72-white-dog-chase-brown-horse,test_response,trog-item-72,,0.25,-2.750604667,False,trog_relclause_dog_chase_horse_that_brown,,"72-white-horse-chase-brown-dog,72-brown-horse-chase-white-dog,72-brown-dog-chase-white-horse",,relative clause
12-black-horse,test_response,trog-item-12,,0.25,-4.05284745,False,trog_adjective_black,,"12-brown-horse,12-grey-dog,12-yellow-dog",,adjective
73-white-dog-white-ball,test_response,trog-item-73,,0.25,-1.286684903,False,trog_neither_dog_nor_ball_brown,,"73-brown-ball-brown-dog,73-brown-dog-white-ball,73-white-dog-brown-ball",,neither X nor Y
76-no-hat-no-shoes,test_response,trog-item-76,,0.25,-1.442102294,False,trog_neither_boy_hat_nor_shoe,,"76-shoes-no-hat,76-hat-and-shoes,76-hat-no-shoes",,neither X nor Y
58-big-white-cat,test_response,trog-item-58,,0.25,-1.940382651,False,trog_xnoty_cat_big_not_black,,"58-big-black-cat,58-little-white-cat,58-little-black-cat",,X but not Y
79-star-in-red-circle,test_response,trog-item-79,,0.25,-1.698029161,False,trog_embedding_circle_star_in_red,,"79-red-circle-in-star,79-star-below-red-circle,79-star-beside-circle",,embedded sentence
23-man-eat-apple,test_response,trog-item-23,,0.25,-3.438150423,False,trog_3combo_man_eat_apple,,"23-girl-kick-apple,23-horse-eat-apple,23-woman-eat-dinner",,three element combination
80-dog-chases-tall-boy,test_response,trog-item-80,,0.25,-1.325586941,False,trog_embedding_boy_dog_chase_big,,"80-small-boy-chases-dog,80-tall-boy-chases-dog,80-dog-chases-small-boy",,embedded sentence
93-duck-on-bridge,test_response,trog-item-93,,0.25,,False,trog_postmod_duck_following_turtle_walking,,"93-duck-behind-turtle,93-duck-turtle-on-bridge,93-turtle-behind-duck",,post modified subject
57-yellow-chair-red-box,test_response,trog-item-57,,0.25,-1.765366959,False,trog_xnoty_box_not_chair_red,,"57-red-chair-red-box,57-red-chair-yellow-box,57-yellow-chair-yellow-box",,X but not Y
47-boy-chases-horse,test_response,trog-item-47,,0.25,-2.629850918,False,trog_revpassive_horse_chased_man,,"47-dog-chases-horse,47-horse-chases-boy,47-girl-rides-horse",,reversible passive
92-kid-large-hat,test_response,trog-item-92,,0.25,,False,trog_disjunctive_he_wear_despite_size,,"92-clown-large-hat,92-clown-small-hat,92-kid-small-hat",,disjunctive
4-apple,test_response,trog-item-4,,0.25,,False,trog_noun_apple,,"4-elephant,4-fence,4-grass",,noun
43-shoe-bigger-bird,test_response,trog-item-43,,0.25,-1.61846961,False,trog_comparative_shoe_bigger_bird,,"43-shoe-bigger-cup,43-bird-box-same,43-bird-shoe-same",,comparative/absolute
63-star-above-circle,test_response,trog-item-63,,0.25,0.03904125612,False,trog_abovebelow_star_above_circle,,"63-purple-star-beside-circle,63-small-star-beside-circle,63-star-below-circle",,above and below
10-tall,test_response,trog-item-10,,0.25,-2.735785944,False,trog_adjective_tall,,"10-boy1,10-girl1,10-girl2",,adjective
103-puzzle-floor,test_response,trog-item-103,,0.25,,False,trog_compprepcond_instead_homework_she_do_puzzle,,"103-homework-desk-puzzle,103-homework-desk,103-puzzle-desk",,compound preposition condition
68-banana-and-juice,test_response,trog-item-68,,0.25,-0.9895605059,False,trog_notonly_girl_notonly_food_drink,,"68-drink-juice,68-eat-banana,68-hands-in-pockets",,not only X but also Y
55-brown-cow-chase-white-cat,test_response,trog-item-55,,0.25,-1.506043694,False,trog_postmod_cow_chasing_cat_brown,,"55-brown-cat-chase-white-cow,55-white-cat-chase-brown-cow,55-white-cow-chase-brown-cat",,postmodified subject
17-boy-sitting,test_response,trog-item-17,,0.25,-2.863393249,False,trog_negative_boy_not_run,,"17-boy-running,17-cat-napping,17-horse-standing",,negative
8-running,test_response,trog-item-8,,0.25,-3.499903865,False,trog_verb_running,,"8-dancing,8-drinking,8-reading",,verb
99-rainy,test_response,trog-item-99,,0.25,,False,trog_conjcoord_say_sunny_however_rain,,"99-rainy-sun,99-stormy,99-sunny",,advanced conjunction coordinating
69-pencil-on-yellow-book,test_response,trog-item-69,,0.25,-2.726740827,False,trog_relclause_pencil_on_book_that_yellow,,"69-pencil-on-red-book,69-red-book-on-pencil,69-yellow-book-on-pencil",,relative clause
100-gray-plane-over-clouds,test_response,trog-item-100,,0.25,,False,trog_preploc_plane_gray_above_cloud,,"100-gray-plane-under-clouds,100-white-plane-over-clouds,100-white-plane-under-clouds",,advanced preposition location
,instructions,trog-instruct1,,,,False,,,,,instructions
64-square-below-star,test_response,trog-item-64,,0.25,-3.230933421,False,trog_abovebelow_square_below_star,,"64-square-above-star,64-square-beside-star,64-square-beside-star2",,above and below
9-long,test_response,trog-item-9,,0.25,-4.231416422,False,trog_adjective_long,,"9-short1,9-short2,9-short3",,adjective
16-red-ball,test_response,trog-item-16,,0.25,-4.087227849,False,trog_2combo_red_ball,,"16-green-comb,16-purple-ball,16-red-comb",,two element combination
37-cats-look-ball,test_response,trog-item-37,,0.25,-2.212058,False,trog_pluralmorph_cats_look_ball,,"37-cat-look-ball,37-kids-play-ball,37-cats-look-butterfly",,singular/plural noun inflection
86-trip-drop-books,test_response,trog-item-86,,0.25,,False,trog_causal_she_trip_rock_drop_book,,"86-no-trip,86-drop-books,86-trip-rock",,causal
